QID,Term,Morph,npmi
7,air,airring,0.084460760351028
7,air,airor,0.134562928476228
7,air,airly,0.0889353624608876
7,air,aired,0.233561661631494
7,air,airer,0.0848278311470609
7,air,airal,0.1343481024566
7,air,airliness,0.165918019949133
7,air,airation,0.136676324258074
7,air,airially,0.0778155133933359
7,air,airments,0.149004051328064
7,air,airrally,0.0510009163306082
7,air,airrings,0.149004051328064
7,air,airability,0.151626512922043
7,air,airize,0.0615915536638065
7,air,airity,0.0300317698715963
7,air,airism,0.106977633386215
7,air,airion,-0.0281157210918113
7,air,airial,0.161055746764577
7,air,airors,0.100681900337829
7,air,airers,0.0826849526365279
7,air,aireor,0.100681900337829
7,air,aireds,0.145458260855285
7,air,airred,0.119342451554621
7,air,airrer,0.145458260855285
7,air,airror,0.0900362953769685
7,travel,travelabilities,0.12598950640992
7,travel,travelable,0.0900973520916851
7,travel,travelance,0.12598950640992
7,travel,traveleers,0.130631510343027
7,travel,travelizer,0.0615123379226782
7,travel,travelings,0.120870433756256
7,travel,travellors,0.103725204861041
7,travel,travellies,0.12936913170791
7,travel,travelling,0.242344523665874
7,travel,travelness,0.0819741862530443
7,travel,travelallied,0.0819741862530443
7,travel,travelations,0.12906071315247
7,travel,travelals,0.0819741862530443
7,travel,traveleor,0.0302995587457671
7,travel,traveleer,0.0572450094295907
7,travel,travelize,0.137148024383491
7,travel,travelism,0.125002248300075
7,travel,travelive,0.12598950640992
7,travel,travelity,0.0591077993085511
7,travel,travelion,0.0150052769639662
7,travel,traveling,0.27451566534853
7,travel,travellys,0.0853089423852791
7,travel,travellor,0.100336981783847
7,travel,travelors,0.112594067707276
7,travel,travelation,0.155872386275282
7,travel,travelal,0.111765178595612
7,travel,travelic,0.0819741862530443
7,travel,traveles,0.0138109176397949
7,travel,travelor,0.111052062331444
7,travel,travelly,0.0581267896281589
7,travel,travelicity,0.0819741862530443
7,travel,travellings,0.0332040289094465
7,travel,travelority,0.0819741862530443
7,travel,travelability,0.0972479971969711
7,information,informations,0.00933551154103204
7,information,informationality,0.0605190092430671
7,information,informationation,0.0550194590388176
7,information,informationative,-0.0591177398306804
7,information,informationers,0.0198384452184266
7,information,informationals,0.050829280668764
7,information,informationnal,0.00302650622799814
7,information,informationial,0.0526499669731092
7,information,informationing,0.0311778191104557
7,information,informationion,0.0646900398413651
7,information,informationism,0.05947435448312
7,information,informationive,0.0605190092430671
7,information,informationize,0.0446896545840382
7,information,informationizing,0.0550194590388176
7,information,informationallied,0.0367224047804663
7,information,informationor,0.0667941861312464
7,information,informationed,0.0639584909732491
7,information,informationer,0.0509166591673398
7,information,informationes,0.023915132565399
7,information,informational,0.188998566624451
7,information,informationization,0.0556574381304583
7,information,informationability,0.0639584909732491
7,information,informationable,0.0190629535173647
7,information,informationally,0.0729666867798578
7,information,informationence,0.0605190092430671
7,information,informationings,0.0605190092430671
7,information,informationized,0.0507065875604402
8,appraisals,appraisal,0.599442866679187
8,appraisals,appraisalers,0.312019835298258
8,appraisals,appraisalor,0.398677312997932
8,appraisals,appraisaled,0.238746187649167
8,appraisals,appraisales,0.389190146672308
9,used,use,0.280477507563383
9,used,usal,0.06498992722545
9,used,uses,0.32679063099105
9,used,usic,0.0322060865856229
9,used,usor,-0.0165569835746146
9,used,useableness,0.110184639196524
9,used,useability,0.0737629131361785
9,used,usability,0.109539169787207
9,used,usabilitys,0.100295557101687
9,used,usically,0.0723274508974709
9,used,usals,0.0481729564426911
9,used,useic,0.0912173504903568
9,used,useed,0.0765482858305912
9,used,useer,0.0539951076907643
9,used,usees,0.0789805486853216
9,used,useds,0.10193503274783
9,used,useor,0.105423801461371
9,used,usely,0.0763543232339119
9,used,useal,0.0442404790276991
9,used,usion,0.052337525956923
9,used,using,0.323293498078321
9,used,usize,0.0863618938712429
9,used,usive,0.0838665917656154
9,used,usity,0.0572846223306952
9,used,usics,0.0419514775718973
9,used,usinging,0.0851259177747465
9,used,usingers,0.0369452839908064
9,used,usables,0.0519488286875951
9,used,usabled,0.100295557101687
9,used,usances,0.0673011005725093
9,used,usation,0.0908970853255295
9,used,usative,0.100295557101687
9,used,useally,0.0797826062175662
9,used,useance,0.100295557101687
9,used,useably,0.0970061356725535
9,used,useable,0.14336622670152
9,used,useding,0.057091467491224
9,used,usedeer,0.0572846223306952
9,used,usedded,0.0572846223306952
9,used,usement,0.0758033003307692
9,used,useness,0.0782313625076996
9,used,usicals,0.0465187766016505
9,used,usingor,0.0596149930770464
9,used,usingly,0.100295557101687
9,used,usinger,0.0467704255775801
9,used,usinges,0.0572846223306952
9,used,usinged,0.034418235386202
9,used,usiving,0.0596149930770464
9,used,usively,0.034418235386202
9,used,usallied,0.00583821257701
9,used,usallies,0.0764989526390861
9,used,usations,0.0764989526390861
9,used,usatives,0.0572846223306952
9,used,usableness,0.093692719728487
9,used,usabilitied,0.100295557101687
9,used,usabilities,0.0440261490875244
9,used,usedative,-0.0133655081355375
9,used,usibility,0.0549198539540714
9,used,usally,0.0952740884421307
9,used,usance,0.0816777608969241
9,used,usable,0.175609351041162
9,used,usably,0.0459257106475299
9,used,usedly,0.0989408600166417
9,used,usedor,0.0835461313261997
9,used,useder,0.102740430488335
9,used,usedes,0.0426605092791832
9,used,useded,0.0815645598410365
9,used,usedic,0.100295557101687
9,used,useers,0.0802957310876492
9,used,useize,0.0572846223306952
9,used,useing,0.0973307796483396
9,used,useion,0.100295557101687
9,used,useism,0.0764989526390861
9,used,useive,0.100295557101687
9,used,usence,0.0720294370883055
9,used,usical,0.0288792229399241
9,used,usible,0.0908970853255295
9,used,usions,0.0830568156359923
9,used,usings,0.0734834475498122
9,used,usives,0.0572846223306952
9,used,usicality,0.034418235386202
9,used,useables,0.0695380997801478
9,used,usivities,0.102740430488335
9,used,usedable,0.0572846223306952
9,used,useiving,0.0572846223306952
9,used,usements,0.0690405136235749
9,car,carments,0.090882721790825
9,car,cars,0.462198159940285
9,car,carrally,0.0395463411676033
9,car,carrible,0.0253733510708272
9,car,carrings,0.00341939208772331
9,car,carally,0.110196471633836
9,car,carable,0.0873300846893429
9,car,careors,0.155359890278066
9,car,carible,0.10158310977803
9,car,carical,0.119542377599
9,car,caritys,0.155359890278066
9,car,carives,0.0873300846893429
9,car,carlies,0.10463616749499
9,car,carment,0.0483218236357496
9,car,carness,0.0574921755840012
9,car,carring,0.123311529595308
9,car,carrors,0.0873300846893429
9,car,carrals,0.0194314974525364
9,car,carreds,0.110196471633836
9,car,carrers,0.103123442259005
9,car,carmenting,0.155359890278066
9,car,caral,0.0227921234937821
9,car,caror,0.137197442284685
9,car,carly,0.0946428199421688
9,car,carallied,0.159147049670464
9,car,carals,0.157484334158361
9,car,carors,0.114679326253426
9,car,carlys,0.0742252366087937
9,car,carrer,0.104816769654881
9,car,carred,0.100820307892945
9,car,carror,0.0643638250449758
9,car,carral,0.0176895435489536
9,car,careor,0.0417467770446962
9,car,carity,0.0917751042250875
9,car,carism,0.0380090882323309
9,car,carive,0.0973409724580968
9,car,carize,0.0873300846893429
9,car,carial,0.0873300846893429
9,car,caribles,0.114679326253426
9,car,carities,0.0847393428434285
9,car,carizing,0.110196471633836
9,parts,partsor,0.146955464997779
9,parts,partses,0.1210327751782
9,parts,partsal,0.0590760415596842
9,parts,partsation,0.1210327751782
9,parts,partsially,0.166637020762557
9,parts,partsiving,0.1706990792332
9,parts,partsable,0.1210327751782
9,parts,partsics,0.166637020762557
9,parts,partsize,0.0814826116592369
9,parts,partsing,0.142840416299956
10,cheap,cheapings,0.161896455529893
10,cheap,cheaplied,0.161896455529893
10,cheap,cheapment,0.161896455529893
10,cheap,cheapness,0.237827145388596
10,cheap,cheaperness,0.185366454216479
10,cheap,cheapics,0.161896455529893
10,cheap,cheapize,0.221050439651664
10,cheap,cheapism,0.20916305867908
10,cheap,cheapity,0.223578785715854
10,cheap,cheaping,0.155179491302337
10,cheap,cheapper,0.196752606590376
10,cheap,cheapers,0.221100337065514
10,cheap,cheapeer,0.20916305867908
10,cheap,cheapes,0.238372717127651
10,cheap,cheaper,0.345947371374401
10,cheap,cheaped,0.231358658038094
10,cheap,cheapic,0.1390300685854
10,cheap,cheaply,0.243214415990737
10,cheap,cheapor,0.183796344022197
10,cheap,cheaps,0.196595179028546
10,internet,internetly,0.062063334630791
10,internet,internetisms,0.0523041343989101
10,internet,internetness,0.110299910677137
10,internet,internetism,0.123951480721771
10,internet,internetliness,0.121807673603574
10,internet,internets,0.138274190582444
11,gmat,gmats,0.510592185940857
11,gmat,gmatism,0.387242953967895
11,prep,prepations,0.167959553637396
11,prep,prepative,0.229292543695303
11,prep,prepation,0.186965340033955
11,prep,prepance,0.252158930639796
11,prep,prepence,0.252158930639796
11,prep,preplied,0.252158930639796
11,prep,preplies,0.252158930639796
11,prep,preppers,0.304772212486029
11,prep,prepping,0.287148469576809
11,prep,preper,0.159445388339816
11,prep,prepes,0.19020219702128
11,prep,preped,0.194003132480424
11,prep,prepal,0.240001953179367
11,prep,prepor,0.252158930639796
11,prep,prepic,0.196902797396165
11,prep,preply,0.0994372228399807
11,prep,preps,0.327942490283588
11,prep,prepped,0.28063027425851
11,prep,prepper,0.258960979058667
11,prep,preping,0.220083858292998
11,prep,prepers,0.262416898162073
11,classes,classerness,0.130092972973515
11,classes,classal,0.0823092294517756
11,classes,classer,-0.00469331836742876
11,classes,classed,0.156616321517959
11,classes,classor,0.182046870723837
11,classes,classly,0.0778207049030399
11,classes,class,0.39202084139838
11,classes,classization,0.199862396976961
11,classes,classitieds,0.101284732410731
11,classes,classsed,0.13235116524437
11,classes,classors,0.199862396976961
11,classes,classeer,0.152959359918008
11,classes,classeds,0.187438845481778
11,classes,classers,0.108532175377771
11,classes,classial,0.12978298183669
11,classes,classing,0.181083345315028
11,classes,classion,0.130092972973515
11,classes,classive,0.152959359918008
11,classes,classism,0.163652391234336
11,classes,classity,0.146085616476925
11,classes,classables,0.0910026262994926
11,classes,classities,0.152959359918008
11,classes,classitied,0.152959359918008
11,classes,classally,0.152959359918008
11,classes,classable,0.238042585540735
11,classes,classizes,0.152959359918008
11,classes,classized,0.130092972973515
11,classes,classisms,0.113869013243986
11,classes,classions,0.199862396976961
11,classes,classings,0.174101281717259
11,classes,classible,0.204734380038637
11,classes,classness,0.131686443454959
11,classes,classment,-0.0615616778159881
11,classes,classsize,0.182175825291625
12,djs,djslys,0.342877678246515
12,djs,djsly,0.290384124263052
13,map,maps,0.223429226739066
13,map,mapable,0.091218946858113
13,map,mapings,0.00173844999611906
13,map,mapness,0.0714886409265671
13,map,mappers,0.0833404420969968
13,map,mapor,-0.0526849199465144
13,map,mapal,-0.00368312875221052
13,map,maped,-0.0238679246613774
13,map,maper,0.0412628360160317
13,map,mapes,-0.00200472504972131
13,map,mapic,0.01775752222281
13,map,mappable,0.0970901463759753
13,map,mapability,0.0904594619090515
13,map,mappability,-0.0477019594021658
13,map,mapped,0.113007010524892
13,map,mapper,0.0932402245581619
13,map,mappal,0.0424190140207596
13,map,mapism,0.096195794520796
13,map,maping,0.0802212091202695
13,map,mapion,0.0783820947916472
13,map,mapics,0.0485857869963349
13,map,mapers,0.0699734373634297
13,map,mapeer,0.0985224979295853
13,map,mapals,-0.0705683463466589
14,dinosaurs,dinosaurical,0.294764521228314
14,dinosaurs,dinosaurisms,0.347436272230975
14,dinosaurs,dinosaur,0.600937528562033
14,dinosaurs,dinosauror,0.347436272230975
14,dinosaurs,dinosauric,0.399320683467948
14,dinosaurs,dinosaurly,0.347436272230975
14,dinosaurs,dinosaural,0.224114390762081
14,dinosaurs,dinosaured,0.252978927706298
14,dinosaurs,dinosaures,0.341846513623262
14,dinosaurs,dinosaurer,0.289142282176147
14,dinosaurs,dinosaurers,0.27189813428382
14,dinosaurs,dinosaurism,0.27189813428382
14,dinosaurs,dinosaurity,0.27189813428382
14,dinosaurs,dinosauring,0.237580861382454
14,dinosaurs,dinosaurial,0.273912054608962
15,espn,espns,0.432152256340487
15,espn,espning,0.333041872725915
15,sports,sportsisms,0.129194087797907
15,sports,sportsment,0.104569538403151
15,sports,sportssize,0.144376380611259
15,sports,sportssability,0.129194087797907
15,sports,sportsed,0.115666840995265
15,sports,sportses,0.125228061802712
15,sports,sportser,0.0696098330302709
15,sports,sportsor,0.144376380611259
15,sports,sportsly,0.0885135237732665
15,sports,sportsal,0.129194087797907
15,sports,sportsers,0.0806151434871123
15,sports,sportsing,0.11685244553006
15,sports,sportsism,0.129194087797907
15,sports,sportsability,0.0990791257611719
16,arizona,arizonas,0.278204448023462
16,arizona,arizonaness,0.218184598218842
16,game,gamable,0.0935108179684257
16,game,gameers,0.112530068509541
16,game,gameial,-0.0448320098654729
16,game,gameing,0.183487706230006
16,game,gameism,0.144560737584643
16,game,gameive,0.130789114856866
16,game,gameeer,0.0998194615629846
16,game,gamions,0.144560737584643
16,game,gamings,0.172062389159982
16,game,gamive,0.0998194615629846
16,game,gamize,0.144560737584643
16,game,gamion,0.108285279818589
16,game,gaming,0.364197061840527
16,game,gamity,0.159639898474758
16,game,gameor,0.151951994615155
16,game,gamers,0.365253057444261
16,game,gameds,0.177096436861989
16,game,gameer,0.164655583618915
16,game,gameed,0.12154451749936
16,game,gamees,0.195068105011815
16,game,gamely,0.125685680862674
16,game,gameal,0.122477568358143
16,game,gamals,0.0562869646348012
16,game,gamors,0.144904912216989
16,game,gamor,0.168679000867097
16,game,gamer,0.336093773546007
16,game,gamed,0.182202867085044
16,game,gamal,0.048060093823456
16,game,gamation,0.103880173560003
16,game,gameable,0.140027148207341
16,game,gameence,0.144560737584643
16,game,gameings,0.120764133122042
16,game,gameness,0.1041406491339
16,game,gameiving,0.137039359549288
16,game,gamerness,0.144560737584643
16,game,gameallied,0.152776569635479
16,game,gameability,0.120764133122042
16,game,gameliness,0.148084649413725
16,and,ands,0.00951396672338127
16,and,andability,0.00818750992350514
16,and,andmenting,0.00674799443457034
16,and,andically,0.00691248818168224
16,and,andabilities,0.00691248818168224
16,and,andly,0.0079592134719376
16,and,andor,0.0081365342316146
16,and,andic,0.00708680291520944
16,and,anded,0.00973701810451341
16,and,ander,-0.00581870394088592
16,and,andal,0.00303609160041674
16,and,andallied,0.0072130729547869
16,and,andallies,0.00703414752324862
16,and,andations,0.00703414752324862
16,and,andanced,0.00703414752324862
16,and,andation,0.00728350871433493
16,and,andative,0.00785318611257352
16,and,anderity,0.00674799443457034
16,and,andiving,0.00703414752324862
16,and,andities,0.00728350871433493
16,and,andments,0.0077753294575317
16,and,andliness,0.00674799443457034
16,and,andmently,0.00691248818168224
16,and,andeor,0.0072130729547869
16,and,andeer,-0.0191713092723969
16,and,andeds,0.00703414752324862
16,and,anddor,0.00728350871433493
16,and,anders,0.00144449002952797
16,and,andded,0.00734564434470431
16,and,andder,-0.0170486100280305
16,and,anddal,0.00674799443457034
16,and,andive,0.00828262629900994
16,and,andity,-0.00565792229540813
16,and,andion,-0.00481053943198549
16,and,anding,0.00791951794593756
16,and,andics,-0.00194304132413383
16,and,andial,0.00730228502497192
16,and,andize,0.00674799443457034
16,and,andals,0.00770066873390832
16,and,andors,0.00251328430037326
16,and,andable,0.00758078464646153
16,and,andance,0.00229812575836671
16,and,andding,0.0074518791508814
16,and,andence,-0.0177715674140354
16,and,andeers,0.00703414752324862
16,and,andials,0.00674799443457034
16,and,andical,0.00691248818168224
16,and,andized,0.00674799443457034
16,and,andions,0.00674799443457034
16,and,andings,0.00838849884148954
16,and,andives,0.00691248818168224
16,and,andment,0.00847102476011024
16,and,andlies,0.00758078464646153
16,and,andness,0.00728350871433493
16,and,anderness,0.00691248818168224
16,fish,fishable,0.304924325441683
16,fish,fishence,0.206966446572883
16,fish,fishhing,0.22501786130359
16,fish,fishisms,0.221177971391186
16,fish,fishions,0.159785709752436
16,fish,fishible,0.206966446572883
16,fish,fishical,0.212011602826835
16,fish,fishness,0.154866676706268
16,fish,fishment,0.159685773401532
16,fish,fishal,0.112868147281538
16,fish,fished,0.385479607191066
16,fish,fishes,0.419703324063511
16,fish,fishly,0.209565687689579
16,fish,fishor,0.159463235645534
16,fish,fishs,0.270849678461449
16,fish,fishables,0.206966446572883
16,fish,fishability,0.247119169641223
16,fish,fishlyness,0.159785709752436
16,fish,fishhed,0.136919322807943
16,fish,fishher,0.197859242505001
16,fish,fisheer,0.161071795214265
16,fish,fishity,0.206966446572883
16,fish,fishism,0.153189666072847
16,fish,fishion,0.102215722871818
17,poker,pokerization,0.201728177320445
17,poker,pokerability,0.313828541903305
17,poker,pokers,0.464791819073642
17,poker,pokerance,0.224594564264938
17,poker,pokerable,0.274411761840745
17,poker,pokerings,0.29871560002467
17,poker,pokerizer,0.220634981340708
17,poker,pokerized,0.208717796629363
17,poker,pokerness,0.29871560002467
17,poker,pokerring,0.306275014637132
17,poker,pokerreds,0.224594564264938
17,poker,pokeral,0.316189036019762
17,poker,pokeres,0.33078722492882
17,poker,pokerer,0.286048370907595
17,poker,pokered,0.320469971420442
17,poker,pokeric,0.28110101142363
17,poker,pokericities,0.326266819987387
17,poker,pokericity,0.321264417180087
17,poker,pokerallied,0.224594564264938
17,poker,pokerers,0.28110101142363
17,poker,pokerize,0.215052103192014
17,poker,pokerics,0.320327689024802
17,poker,pokerism,0.32845126906696
17,poker,pokerion,0.365174537975722
17,poker,pokering,0.29964549925734
