QID,Term,Morph,npmi
5,virtual,virtuallive,0.2876119421395695
5,virtual,virtuallity,0.2103039050937581
5,virtual,virtuallate,0.2113158171938978
5,virtual,virtualness,0.2188686016400743
5,virtual,virtuallization,0.1889138610269326
5,virtual,virtualizations,0.2275910760111542
5,virtual,virtual's,0.2319051366274137
5,virtual,virtually,0.1785522259551162
5,virtual,virtualli,0.2062988215423725
5,virtual,virtuales,0.2418442535485747
5,virtual,virtualer,0.1592487457546185
5,virtual,virtualed,0.2226297281342839
5,virtual,virtualal,0.2338938741955405
5,virtual,virtualant,0.1592487457546185
5,virtual,virtuallis,0.1592487457546185
5,virtual,virtualled,0.1592487457546185
5,virtual,virtualler,0.2062988215423725
5,virtual,virtualics,0.2062988215423725
5,virtual,virtualiti,0.1364330640177051
5,virtual,virtualism,0.1363913092357859
5,virtual,virtualive,0.214191951610903
5,virtual,virtuality,0.2643734279133775
5,virtual,virtualing,0.1592487457546185
5,virtual,virtualize,0.3437393003547484
5,virtual,virtuale's,0.1592487457546185
5,virtual,virtualalized,0.2204820787605565
5,virtual,virtualality,0.2113158171938978
5,virtual,virtualating,0.2062988215423725
5,virtual,virtualicity,0.1592487457546185
5,virtual,virtualities,0.2322578707632507
5,virtual,virtuality's,0.1940611618507153
5,virtual,virtualive's,0.2062988215423725
5,virtual,virtualizing,0.3582879023582624
5,virtual,virtualizers,0.2374614491528899
5,virtual,virtualize's,0.2062988215423725
5,virtual,virtuallives,0.2291751292541503
5,virtual,virtualeating,0.2062988215423725
5,virtual,virtuals,0.2619910354857022
5,virtual,virtuall,0.2384848133412132
5,virtual,virtuale,0.25950725819127
5,machine,machinabilities,0.1853297164960534
5,machine,machinization,0.2141558338186043
5,machine,machinizations,0.1619131944053042
5,machine,machinations,0.1533959535680205
5,machine,machinator's,0.1390975126683908
5,machine,machins's,0.2090714113589696
5,machine,machinous,0.3138197540615187
5,machine,machinics,0.1278980204710175
5,machine,machinism,0.1972865896617402
5,machine,machining,0.3599019779628273
5,machine,machinize,0.1684847159149936
5,machine,machinate,0.128375002471716
5,machine,machineer,0.2521508256226117
5,machine,machineds,0.2865536268240843
5,machine,machiners,0.2920718190413567
5,machine,machinely,0.1853297164960534
5,machine,machineli,0.1619131944053042
5,machine,machine's,0.3526590704791503
5,machine,machinefully,0.2090714113589696
5,machine,machinerings,0.3137735986689953
5,machine,machins,0.305690899029639
5,machine,machinables,0.0322127752662481
5,machine,machinality,0.2141558338186043
5,machine,machinators,0.1210013261891611
5,machine,machinative,0.2090714113589696
5,machine,machination,0.12831633785756
5,machine,machinating,0.1541333325785905
5,machine,machinate's,0.1619131944053042
5,machine,machineable,0.187796607589866
5,machine,machineents,0.1619131944053042
5,machine,machineisms,0.1619131944053042
5,machine,machinement,0.1619131944053042
5,machine,machinering,0.1725821076537068
5,machine,machining's,0.2490391464709193
5,machine,machinable,0.2234339410343334
5,machine,machinally,0.0772781653823427
5,machine,machinalli,0.1619131944053042
5,machine,machinates,0.1970611044217831
5,machine,machinated,0.1439086595691897
5,machine,machinator,0.1254994907016636
5,machine,machineant,-0.042532615725983
5,machine,machined's,0.1619131944053042
5,machine,machineing,0.1967040018283004
5,machine,machineful,0.1619131944053042
5,machine,machineers,0.2090714113589696
5,machine,machines's,0.1847562111682308
5,machine,machineous,0.0914197274967871
5,machine,machiner's,0.1549599695879944
5,machine,machinered,0.3116188024772575
5,machine,machinical,0.1915629025413115
5,machine,machinings,0.1959124549132062
5,machine,machinisms,0.2090714113589696
5,machine,machinizes,0.2090714113589696
5,machine,machinized,0.1553274523105243
5,machine,machinning,0.2193487643943593
5,machine,machinness,0.2090714113589696
5,machine,machination's,0.1554187183729408
5,machine,machinically,0.1918436414532599
5,machine,machined,0.2585787483607804
5,machine,machinal,0.126140623339812
5,machine,machinic,0.2294546825592343
5,machine,machines,0.4598859140834344
5,machine,machiner,0.275925134374572
5,machine,machin's,0.1661806463639415
5,machine,machinability,0.215827360666607
5,machine,machineabilities,0.2090714113589696
5,machine,machinibility,0.2090714113589696
5,machine,machineability,0.1648103425948169
5,machine,machin,0.318159582394209
6,calendar,calendarally,0.0825676205191715
6,calendar,calendarized,0.0712680238383414
6,calendar,calendarizer,0.1053833022560849
6,calendar,calendarical,0.0447583658863508
6,calendar,calendarness,0.1502471576936092
6,calendar,calendarallied,0.1502471576936092
6,calendar,calendarfully,0.1587653460627337
6,calendar,calendarizers,0.0825676205191715
6,calendar,calendarizing,0.1223966768345436
6,calendar,calendaricities,0.1053833022560849
6,calendar,calendare,0.0770092235766901
6,calendar,calendars,0.2922417739935468
6,calendar,calendareal,0.1053833022560849
6,calendar,calendarics,0.1053833022560849
6,calendar,calendaring,0.1859900820455938
6,calendar,calendarism,0.1509300728554729
6,calendar,calendarity,0.1053833022560849
6,calendar,calendarize,0.069971030826894
6,calendar,calendars's,0.1053833022560849
6,calendar,calendarred,0.126505462830693
6,calendar,calendarli,0.126505462830693
6,calendar,calendarly,0.1096604622496331
6,calendar,calendaric,-0.0304981283302874
6,calendar,calendared,0.1274424879230643
6,calendar,calendarer,0.1053833022560849
6,calendar,calendar's,0.2456728484714883
6,calendar,calendarically,0.1053833022560849
6,calendar,calendarization,0.0615078950067365
7,samsung,samsung's,0.498295985159126
7,samsung,samsunged,0.3919360087120576
7,samsung,samsunge,0.2804010596411693
7,samsung,samsungs,0.420461267848041
7,samsung,samsungs's,0.2687437427713002
7,samsung,samsungers,0.2792083114151659
7,official,officiality,0.1328623561820541
7,official,officialism,0.1140495746933442
7,official,officialing,0.0607916111061442
7,official,officialize,0.1014195035797914
7,official,officials's,0.1114014529071185
7,official,officiant's,0.046802113239738
7,official,officiators,0.0380929931452004
7,official,officiate's,0.0899103167977495
7,official,officiating,0.1042599315902654
7,official,officiation,0.0503129445530338
7,official,officiingly,0.0670946350608361
7,official,officiously,0.0462634990753458
7,official,officy,0.0804934819008384
7,official,offici,0.1277117287822368
7,official,officys,0.0899103167977495
7,official,officis,0.0780817484020535
7,official,officie,0.0319721877222576
7,official,official's,0.1669193090377403
7,official,officialed,0.1341461748868672
7,official,officially,0.1767495500063807
7,official,officiants,-0.1014577645713606
7,official,officiates,0.0543021945717888
7,official,officiated,0.0959842008345065
7,official,officiator,0.05818037783258
7,official,officience,0.0383502755047581
7,official,officiency,0.0342637233560388
7,official,officients,-0.1147780927627057
7,official,officier's,0.0509066512486148
7,official,officiating's,0.1341461748868672
7,official,officiousness,0.0675715715020065
7,official,officies,0.0317761556789132
7,official,officier,0.0528882487572625
7,official,officiousnesses,0.0899103167977495
7,official,officialization,0.1160617982107918
7,official,officialized,0.1128588513944423
7,official,officializes,0.0556916537783571
7,official,officiallies,0.069817784579975
7,official,officially's,0.0899103167977495
7,official,officialness,0.0325505759022176
7,official,officiants's,0.110404480023951
7,official,officianting,0.0509066512486148
7,official,officiateing,0.0670946350608361
7,official,officiations,0.0899103167977495
7,official,officiator's,0.0509066512486148
7,official,officious,0.0782558515287872
7,official,officiing,0.066162223104197
7,official,officieli,0.0899103167977495
7,official,officieer,0.0899103167977495
7,official,officieal,0.1520899068556118
7,official,officiers,0.0749508451462866
7,official,officient,-0.0143198039536507
7,official,officiate,0.0862239362829281
7,official,officiant,-0.0503415468243961
7,official,officials,0.1682770267542996
7,official,officialism's,0.1341461748868672
7,official,officialities,0.1056669800894973
7,official,officializing,0.142572204263909
7,site,sites,0.2044091403164105
7,site,sitee,0.0625319209452733
7,site,sited,0.0465321081550449
7,site,siteings,0.0433252304835544
7,site,siteness,0.0392623971892532
7,site,siting,0.0550010984925655
7,site,site's,0.1018359111009495
7,site,sitees,0.0625569007506769
7,site,siteds,0.0602958414143275
7,site,sitely,0.0355636916238852
7,site,siteli,0.0269931689112692
7,site,sites's,0.0638335063776628
7,site,sitelis,0.0097523525667215
7,site,siteing,0.0324951069524409
7,site,siteful,0.0507348637741854
7,site,sitedly,0.0507348637741854
7,site,sitings,0.0218911962464276
8,world,worlde's,0.1004175724210993
8,world,worldely,0.0854312748283852
8,world,worldeli,0.0950298992375878
8,world,worldful,0.0883044504014601
8,world,worlding,0.1194125831874438
8,world,worldlys,0.0973409380873271
8,world,worlds's,0.0313379395100973
8,world,worldings,0.108204942361005
8,world,worldly's,0.0544432037936117
8,world,worldlies,0.0879563123466946
8,world,worldness,0.0897227285315131
8,world,worlds,0.2148542840274239
8,world,worlde,0.0898539050894919
8,world,worldes,0.0716673125731631
8,world,worlded,0.0823975423275335
8,world,worldli,0.1055676870956332
8,world,worldly,0.1780209463319545
8,world,world's,0.2786435037643803
8,table,tabl,0.2034757170345899
8,table,table's,0.3101346473821142
8,table,tableli,0.1833717778146935
8,table,tableds,0.2047526505179589
8,table,tabling,0.2128841401718587
8,table,tabls,0.2077356681803242
8,table,tablefuls,0.0856558994795329
8,table,tableness,0.1947810778233455
8,table,tableful,0.1740526891576752
8,table,tableing,0.1587709942118494
8,table,tables's,0.1488254141282649
8,table,tablings,0.0929030157924851
8,table,tables,0.4455254328120083
8,table,tabled,0.1919429928934304
8,tennis,tenni,0.2690525462642096
8,tennis,tenny,0.0658107712902558
8,tennis,tenny's,0.0935780731978144
8,tennis,tennies,0.1577251320944005
8,tennis,tennied,0.2081132645453793
8,tennis,tennys,0.2622004459786418
8,tennis,tennie,0.0680647140841742
8,tennis,tennie's,0.1234782355224179
8,tennis,tennis's,0.2797428295863637
8,championships,championships's,0.3053047787164454
8,championships,championshipped,0.2772087894246154
8,championships,championship's,0.3256797233510377
8,championships,championship,0.5769166151343126
8,championships,championshipping,0.2772087894246154
8,championships,championshipe,0.3053047787164454
9,letter,lettere,0.1465099639585008
9,letter,letters,0.406450798517074
9,letter,letterability,0.1608442087398035
9,letter,letterally,0.1543063461118004
9,letter,lettered's,0.1608442087398035
9,letter,lettereing,0.1608442087398035
9,letter,letterer's,0.1826023987046473
9,letter,letterings,0.0978406959838225
9,letter,letterisms,0.1608442087398035
9,letter,letterness,0.1608442087398035
9,letter,letterring,0.219749174068035
9,letter,letterred,0.0513470762821518
9,letter,letters's,0.0828368776415342
9,letter,letterate,0.1608442087398035
9,letter,letterals,0.1920104123635862
9,letter,letterful,0.1673723436538532
9,letter,lettereds,0.1218405431906688
9,letter,letterers,0.1427768966805893
9,letter,lettering,0.174801779552339
9,letter,letterism,0.1800648018943089
9,letter,letterize,0.1249606956237702
9,letter,letteralism,0.2079590390978293
9,letter,letteration,0.1842173442349131
9,letter,lettering's,0.0555171611378289
9,letter,letterizing,0.2079590390978293
9,letter,letterly,0.0993396650898137
9,letter,letteral,0.1721839986582184
9,letter,letterer,0.0824232555502165
9,letter,letteres,0.1042636524206873
9,letter,lettered,0.1831721477654828
9,letter,letter's,0.1915448128468892
9,format,formationally,0.1364101626128033
9,format,formatting's,0.180260564514039
9,format,formatate,0.2097647263935264
9,format,formaters,0.1216946412237179
9,format,formatent,0.1625794676121328
9,format,formateer,0.1625794676121328
9,format,formats's,0.2186385423231092
9,format,formatted,0.3238444710786091
9,format,formatize,0.1860230315306102
9,format,formative,0.1334521872194628
9,format,formation,0.0985880181702416
9,format,formating,0.2459794104245368
9,format,formatics,0.236572602777719
9,format,formators,0.0589886994791586
9,format,formatication,0.1842276038257713
9,format,formativeness,0.1364101626128033
9,format,formatable,0.1756186027799527
9,format,formatated,0.1397637858752195
9,format,formatings,0.1844844731840424
9,format,formations,0.082053897316908
9,format,formatives,0.0275970956476299
9,format,formator's,0.1110194263191415
9,format,formatting,0.3380205006063139
9,format,formatating,0.1625794676121328
9,format,formatation,0.2024571662224524
9,format,formatically,0.1454363360866341
9,format,formaticates,0.2097647263935264
9,format,formatement,0.2097647263935264
9,format,formatering,0.1761870023096883
9,format,formaticate,0.2148660096305882
9,format,formatization,0.1625794676121328
9,format,formation's,0.0917383950873286
9,format,formationed,0.1561120334074975
9,format,formational,0.0842505391966528
9,format,formativity,0.1397637858752195
9,format,formative's,0.0779444385891715
9,format,formatively,0.1215609922952569
9,format,formatizing,0.1625794676121328
9,format,formats,0.4497267833964923
9,format,formate,0.1630205528270937
9,format,formatoring,0.1625794676121328
9,format,formationing,0.1235758020629982
9,format,formations's,0.2097647263935264
9,format,formattings,0.2131951355433985
9,format,format's,0.2812038988793536
9,format,formator,0.0963016051016548
9,format,formated,0.246754690333193
9,format,formates,0.202321656305609
9,format,formater,0.2101234535031635
9,format,formatic,0.0976419708503876
9,format,formatly,0.1155253379635214
9,format,formatli,0.1625794676121328
10,jurassic,jurassic's,0.3081537097902049
10,jurassic,jurassical,0.3119195303241136
10,jurassic,jurasse,0.3509231958732482
10,jurassic,jurassics,0.4092987920696229
10,jurassic,jurassing,0.3651660087483826
10,jurassic,jurassically,0.3509231958732482
10,jurassic,jurassicness,0.3509231958732482
10,jurassic,jurass,0.332959993852479
10,world,worlde's,0.1004175724210993
10,world,worldely,0.0854312748283852
10,world,worldeli,0.0950298992375878
10,world,worldful,0.0883044504014601
10,world,worlding,0.1194125831874438
10,world,worldlys,0.0973409380873271
10,world,worlds's,0.0313379395100973
10,world,worldings,0.108204942361005
10,world,worldly's,0.0544432037936117
10,world,worldlies,0.0879563123466946
10,world,worldness,0.0897227285315131
10,world,worlds,0.2148542840274239
10,world,worlde,0.0898539050894919
10,world,worldes,0.0716673125731631
10,world,worlded,0.0823975423275335
10,world,worldli,0.1055676870956332
10,world,worldly,0.1780209463319545
10,world,world's,0.2786435037643803
11,credit,creditionals,0.0579252037415889
11,credit,crediteatings,0.2068794622890467
11,credit,credits's,0.1182137699802591
11,credit,crediteer,0.1836824599419648
11,credit,crediters,0.2059578551043019
11,credit,creditals,0.0906930720783359
11,credit,creditant,0.1033436936395901
11,credit,creditate,0.1261593753765035
11,credit,credition,-0.0112724566991987
11,credit,crediting,0.3151380592141191
11,credit,creditism,0.1836824599419648
11,credit,creditive,0.171866462966288
11,credit,creditted,0.1491825257990479
11,credit,credital,0.2336231346441089
11,credit,crediter,0.1283857886836172
11,credit,credites,0.0522260598184501
11,credit,credited,0.2344830702830453
11,credit,creditly,0.171866462966288
11,credit,credit's,0.2478789457724383
11,credit,creditalism,0.1760460956510428
11,credit,creditative,0.1261593753765035
11,credit,creditating,0.2027679965098549
11,credit,creditation,0.0990831879657347
11,credit,creditering,0.1261593753765035
11,credit,creditingly,0.171866462966288
11,credit,crediting's,0.1261593753765035
11,credit,creditional,0.0745993340835121
11,credit,creditability,0.1229032175417697
11,credit,creditations,0.0809109840020466
11,credit,creditatings,0.2068794622890467
11,credit,creditibility,0.0561328421869406
11,credit,creditibilities,0.1261593753765035
11,credit,crediteating,0.2027679965098549
11,credit,creditableness,0.171866462966288
11,credit,credite,0.1505502833347316
11,credit,credits,0.226139822863574
11,credit,creditably,0.148709038490478
11,credit,creditable,0.1581377542039378
11,credit,crediteers,0.171866462966288
11,credit,creditedly,0.1481247681033718
11,credit,creditions,0.1033436936395901
11,credit,creditible,0.1543909881173867
11,credit,creditting,0.1520856206730002
11,card,carde's,0.1041118132431227
11,card,cardeli,0.1320790625622576
11,card,cardeds,0.126927494980036
11,card,cardful,0.0879238294309014
11,card,carding,0.1462777086912223
11,card,cards's,0.1579090668265181
11,card,cards,0.4572984967636522
11,card,carde,0.2133592336386329
11,card,card's,0.3101232027902369
11,card,cardly,0.0920692457069548
11,card,cardli,0.1726657580062337
11,card,cardes,0.1888230155832453
11,card,carded,0.2238206384626148
11,card,cardfully,0.1489240631433175
11,card,carding's,0.1458160826050099
11,card,cardelis,0.1489240631433175
11,card,cardeful,0.126927494980036
11,card,carded's,0.1726657580062337
11,card,cardfuls,0.126927494980036
11,card,cardings,0.0784263695762288
11,card,cardness,0.1458160826050099
11,application,applicability's,0.1715380699456493
11,application,applicabilities,0.1548299261762504
11,application,applicant,0.3432104542103307
11,application,applicate,0.0784904571235826
11,application,applicent,0.1341359902523804
11,application,applicity,0.1813393375917993
11,application,appliciti,0.1477963750827332
11,application,application's,0.3105734845655812
11,application,applicationed,0.1450713106124611
11,application,applicational,0.1668281731733406
11,application,applicatively,0.1517766463532666
11,application,applicativity,0.1258437908874105
11,application,applicatorred,0.1258437908874105
11,application,applicability,0.249312107389784
11,application,applical,0.0640244436013625
11,application,applic's,0.1258437908874105
11,application,appliced,0.1068599325210104
11,application,applices,0.1309513745016733
11,application,applicants,0.3776096216790484
11,application,applicates,0.1091750982852391
11,application,applicated,0.153338627243322
11,application,applicator,0.189145548425017
11,application,applicancy,0.165176021273679
11,application,applicance,0.1371341451933447
11,application,applicably,0.0631592513682098
11,application,applicable,0.2543802907184225
11,application,appliceiti,0.1715380699456493
11,application,applicents,0.1757097164172779
11,application,appliceous,0.1258437908874105
11,application,appliceant,0.1584550610740954
11,application,applicible,0.0716714525325549
11,application,applic,0.2220258383521651
11,application,applicication,0.165176021273679
11,application,applics,0.1419012352743399
11,application,applice,0.1477963750827332
11,application,applications's,0.1844245164097544
11,application,applicationing,0.1653283777791735
11,application,applicationally,0.165176021273679
11,application,appliceations,0.1953202846693685
11,application,applicants's,0.1757097164172779
11,application,applicatives,0.1588239056523591
11,application,applications,0.4593119987399698
11,application,applicatings,0.1715380699456493
11,application,applicator's,0.1733590664270886
11,application,applicables,0.1240197497696789
11,application,applicabled,0.1258437908874105
11,application,applicant's,0.3147168424846544
11,application,applicances,0.0798844024304301
11,application,applicators,0.1457469043050377
11,application,applicating,0.0894267321591929
11,application,applicative,0.1576125788863869
11,application,appliceants,0.1715380699456493
11,application,applicering,0.1450713106124611
11,application,appliceation,0.2378658751614792
11,application,applicableness,0.1521823657935341
12,child,childs's,0.0911676561729431
12,child,childe's,0.1033084531178359
12,child,childful,0.1659184431146255
12,child,childing,0.1332483076309295
12,child,childfulness,0.1761919753390778
12,child,childes,0.1455393698821641
12,child,childed,0.1791123600772881
12,child,childly,0.0437111102430454
12,child,childli,0.1761919753390778
12,child,child's,0.398713078268914
12,child,childs,0.2172445122346999
12,child,childe,0.1573661949303179
12,child,childfully,0.1303161769113764
12,child,childes's,0.1524502804761616
12,child,childings,-0.0869286083929356
12,child,childlies,0.1761919753390778
12,child,childness,0.1383351103776624
12,stick,sticke,0.1952723308699216
12,stick,sticks,0.3873639662367306
12,stick,stickedly,0.1985459400132979
12,stick,stickfuls,0.1757302582763845
12,stick,stickings,0.154135893585264
12,stick,sticklies,0.2471909590562317
12,stick,stickly's,0.2471909590562317
12,stick,stickness,0.0500592771301795
12,stick,stickly,0.3205525421831283
12,stick,stickes,0.1785569424335234
12,stick,sticked,0.2025380719418987
12,stick,stick's,0.2759173261492431
12,stick,stickeness,0.2471909590562317
12,stick,stickely's,0.1595422744641633
12,stick,stickingly,0.1985459400132979
12,stick,sticking's,0.2066042636122556
12,stick,sticks's,0.1367265927272499
12,stick,stickely,0.2081559306943482
12,stick,stickeds,0.0932188924113234
12,stick,sticklys,0.2471909590562317
12,stick,sticking,0.3393113839848016
12,stick,stickful,0.2116286873311103
12,figures,figuratives,0.0907655937659058
12,figures,figurations,0.156687605712319
12,figures,figurativeness,0.1381810289195841
12,figures,figurates,0.1516859627231934
12,figures,figurated,0.1717869216346537
12,figures,figurator,0.1126822971740587
12,figures,figurable,0.170337421980261
12,figures,figural's,0.1516859627231934
12,figures,figurally,0.1222160446332886
12,figures,figurants,0.2316853951926483
12,figures,figurents,0.2032547012355291
12,figures,figures's,0.2024245629592563
12,figures,figurer's,0.1516859627231934
12,figures,figurered,0.0280472681510973
12,figures,figureent,0.198429090139342
12,figures,figureing,0.060291780014089
12,figures,figurized,0.2032547012355291
12,figures,figurings,0.0832564940046174
12,figures,figurring,0.1524352934448417
12,figures,figurationalism,0.1516859627231934
12,figures,figur,0.1491193093971833
12,figures,figuralism,0.1860000458923466
12,figures,figurality,0.1636851588256043
12,figures,figurative,0.1427611432742338
12,figures,figuration,0.2096863045222946
12,figures,figurating,0.1516859627231934
12,figures,figurate's,0.1516859627231934
12,figures,figurately,0.1397736504128488
12,figures,figurement,0.0557591144288974
12,figures,figureness,0.12887028098628
12,figures,figuring's,0.1746873952764258
12,figures,figureative,0.0611222558810674
12,figures,figurefully,0.198429090139342
12,figures,figurements,0.1516859627231934
12,figures,figurational,0.0957881780840191
12,figures,figuratively,0.1064062476336835
12,figures,figurative's,0.12887028098628
12,figures,figurativity,0.0557591144288974
12,figures,figuralization,0.1516859627231934
12,figures,figurability,0.1645197058929767
12,figures,figurlys,0.1516859627231934
12,figures,figurred,0.0736786316249241
12,figures,figurous,0.1516859627231934
12,figures,figureic,0.1126822971740587
12,figures,figureds,0.2128677619743524
12,figures,figurent,0.2301191314807409
12,figures,figurely,0.0898666154371453
12,figures,figure's,0.2095446534527066
12,figures,figurant,0.1740267096122386
12,figures,figurals,0.0050446664118054
12,figures,figurate,0.1159403496386174
12,figures,figuring,0.0846674642116196
12,figures,figurism,0.0935140043884737
12,figures,figuriti,0.1516859627231934
12,figures,figurers,0.1836245477529302
12,figures,figur's,0.1516859627231934
12,figures,figural,0.1303833600507612
12,figures,figuric,0.1516859627231934
12,figures,figurer,0.2065618668533288
12,figures,figured,0.0473662619217314
12,figures,figure,0.2028909530862649
12,figures,figurs,0.1229263065920408
12,figures,figureatively,0.0888271657343329
12,figures,figureratively,0.1516859627231934
12,figures,figurization,0.1746873952764258
13,periodic,periodication,0.2746804342630999
13,periodic,periodicingly,0.2974961160000133
13,periodic,periodicities,0.3689660579358241
13,periodic,periodate,0.3035040062319749
13,periodic,periodant,0.2974961160000133
13,periodic,periodent,0.2974961160000133
13,periodic,periodics,0.355187527522435
13,periodic,periodize,0.1568842029219789
13,periodic,periodity,0.2974961160000133
13,periodic,periodism,0.2620871105300393
13,periodic,perioding,0.1841167274209739
13,periodic,periodous,0.2746804342630999
13,periodic,periods's,0.2974961160000133
13,periodic,periodical's,0.1411459777470182
13,periodic,periodically,0.3729285307486383
13,periodic,period,0.2669914427568693
13,periodic,periodicals,0.1627048143189603
13,periodic,periodicity,0.4228393464877858
13,periodic,periodizers,0.2974961160000133
13,periodic,periodizing,0.1713416789172146
13,periodic,periodization,0.1414191744967005
13,periodic,periodicalities,0.2974961160000133
13,periodic,periodally,0.2974961160000133
13,periodic,periodates,0.2069324091578873
13,periodic,periodic's,0.2858288053929555
13,periodic,periodical,0.2117650685242546
13,periodic,periodicly,0.1860756136830006
13,periodic,periodizes,0.2584924504508787
13,periodic,periodized,0.170567117045012
13,periodic,periodness,0.2270026490914962
13,periodic,periode,0.0584913630295575
13,periodic,periods,0.2761256492886284
13,periodic,periodal,0.2459360747070219
13,periodic,periodly,0.1921690683980388
13,periodic,periodes,0.180465158448059
13,periodic,perioder,0.1380700823953695
13,periodic,perioded,0.2746804342630999
13,periodic,period's,0.2438341949692967
13,periodic,periodications,0.2746804342630999
13,periodic,periodizations,0.2462087354359333
13,table,tabl,0.2034757170345899
13,table,table's,0.3101346473821142
13,table,tableli,0.1833717778146935
13,table,tableds,0.2047526505179589
13,table,tabling,0.2128841401718587
13,table,tabls,0.2077356681803242
13,table,tablefuls,0.0856558994795329
13,table,tableness,0.1947810778233455
13,table,tableful,0.1740526891576752
13,table,tableing,0.1587709942118494
13,table,tables's,0.1488254141282649
13,table,tablings,0.0929030157924851
13,table,tables,0.4455254328120083
13,table,tabled,0.1919429928934304
14,equation,equatability,0.3354745218911229
14,equation,equate's,0.2601603622692736
14,equation,equators,0.2010975260689669
14,equation,equatted,0.2601603622692736
14,equation,equateds,0.2991640278184083
14,equation,equately,0.2286705609098911
14,equation,equaters,0.3281511076843271
14,equation,equatity,0.2763483460814948
14,equation,equatism,0.2991640278184083
14,equation,equating,0.318924515347996
14,equation,equatics,0.1983410149832256
14,equation,equative,0.1941556038744515
14,equation,equatances,0.2991640278184083
14,equation,equatation,0.3354745218911229
14,equation,equateable,0.2373446805323602
14,equation,equations's,0.3518928025472433
14,equation,equationing,0.2638227173774348
14,equation,equation's,0.4187871203870791
14,equation,equational,0.3244629537954248
14,equation,equationed,0.2763483460814948
14,equation,equative's,0.2991640278184083
14,equation,equat,0.2136983565797884
14,equation,equator,0.2668780210021808
14,equation,equated,0.2943173946203919
14,equation,equates,0.2677311486828183
14,equation,equater,0.2130998979519246
14,equation,equatic,0.1215183675337565
14,equation,equatabilities,0.3518928025472433
14,equation,equatable,0.2024279567290644
14,equation,equateing,0.2763483460814948
14,equation,equatible,0.3604505085340415
14,equation,equatives,0.2373446805323602
14,equation,equations,0.5749374025525206
14,equation,equatings,0.2601603622692736
14,equation,equator's,0.1642716508923864
14,equation,equatting,0.2991640278184083
14,equation,equate,0.3192264534071793
14,equation,equats,0.2601603622692736
14,equation,equationally,0.2556476322078903
14,edior,ediors,0.6833216445921859
15,agricultural,agriculturalized,0.2928752948191799
15,agricultural,agricultured,0.1499079544142852
15,agricultural,agricultures,0.3556634147815943
15,agricultural,agriculturer,0.2830865191570803
15,agricultural,agriculture's,0.4227313558362966
15,agricultural,agriculturals,0.2439002826347086
15,agricultural,agricultureal,0.298308066339788
15,agricultural,agriculturely,0.2424484192233137
15,agricultural,agriculturers,0.2034447536741791
15,agricultural,agriculturing,0.2491783420651307
15,agricultural,agriculturism,0.2424484192233137
15,agricultural,agriculturalization,0.2629613308228536
15,agricultural,agriculturization,0.3052649920825417
15,agricultural,agriculturalizers,0.2196327374864003
15,agricultural,agriculturalism,0.2761624561935226
15,agricultural,agriculture,0.5545307956783676
